INFO 2026-01-04 23:12:33,182 log "GET /api/latest/ HTTP/1.1" 302 0
INFO 2026-01-04 23:12:33,187 log "GET /login/?next=/api/latest/ HTTP/1.1" 200 4557
WARNING 2026-01-04 23:12:43,167 base Session data corrupted
INFO 2026-01-04 23:12:43,168 log "GET /api/latest/ HTTP/1.1" 302 0
INFO 2026-01-04 23:12:43,173 log "GET /login/?next=/api/latest/ HTTP/1.1" 200 4557
WARNING 2026-01-04 23:12:53,176 base Session data corrupted
INFO 2026-01-04 23:12:53,178 log "GET /api/latest/ HTTP/1.1" 302 0
INFO 2026-01-04 23:12:53,182 log "GET /login/?next=/api/latest/ HTTP/1.1" 200 4557
WARNING 2026-01-04 23:13:03,168 base Session data corrupted
INFO 2026-01-04 23:13:03,169 log "GET /api/latest/ HTTP/1.1" 302 0
INFO 2026-01-04 23:13:03,176 log "GET /login/?next=/api/latest/ HTTP/1.1" 200 4557
WARNING 2026-01-04 23:13:13,176 base Session data corrupted
INFO 2026-01-04 23:13:13,178 log "GET /api/latest/ HTTP/1.1" 302 0
INFO 2026-01-04 23:13:13,183 log "GET /login/?next=/api/latest/ HTTP/1.1" 200 4557
WARNING 2026-01-04 23:13:23,179 base Session data corrupted
INFO 2026-01-04 23:13:23,181 log "GET /api/latest/ HTTP/1.1" 302 0
INFO 2026-01-04 23:13:23,186 log "GET /login/?next=/api/latest/ HTTP/1.1" 200 4557
WARNING 2026-01-04 23:13:33,179 base Session data corrupted
INFO 2026-01-04 23:13:33,182 log "GET /api/latest/ HTTP/1.1" 302 0
INFO 2026-01-04 23:13:33,190 log "GET /login/?next=/api/latest/ HTTP/1.1" 200 4557
WARNING 2026-01-04 23:14:22,584 base Session data corrupted
INFO 2026-01-04 23:14:22,589 log "GET /api/latest/ HTTP/1.1" 302 0
INFO 2026-01-04 23:14:22,600 log "GET /login/?next=/api/latest/ HTTP/1.1" 200 4557
WARNING 2026-01-04 23:14:33,165 base Session data corrupted
INFO 2026-01-04 23:14:33,167 log "GET /api/latest/ HTTP/1.1" 302 0
INFO 2026-01-04 23:14:33,173 log "GET /login/?next=/api/latest/ HTTP/1.1" 200 4557
WARNING 2026-01-04 23:14:43,173 base Session data corrupted
INFO 2026-01-04 23:14:43,175 log "GET /api/latest/ HTTP/1.1" 302 0
INFO 2026-01-04 23:14:43,181 log "GET /login/?next=/api/latest/ HTTP/1.1" 200 4557
WARNING 2026-01-04 23:14:53,175 base Session data corrupted
INFO 2026-01-04 23:14:53,177 log "GET /api/latest/ HTTP/1.1" 302 0
INFO 2026-01-04 23:14:53,182 log "GET /login/?next=/api/latest/ HTTP/1.1" 200 4557
WARNING 2026-01-04 23:15:03,165 base Session data corrupted
INFO 2026-01-04 23:15:03,167 log "GET /api/latest/ HTTP/1.1" 302 0
INFO 2026-01-04 23:15:03,175 log "GET /login/?next=/api/latest/ HTTP/1.1" 200 4557
WARNING 2026-01-04 23:15:13,173 base Session data corrupted
INFO 2026-01-04 23:15:13,175 log "GET /api/latest/ HTTP/1.1" 302 0
INFO 2026-01-04 23:15:13,180 log "GET /login/?next=/api/latest/ HTTP/1.1" 200 4557
WARNING 2026-01-04 23:15:33,178 base Session data corrupted
INFO 2026-01-04 23:15:33,180 log "GET /api/latest/ HTTP/1.1" 302 0
INFO 2026-01-04 23:15:33,185 log "GET /login/?next=/api/latest/ HTTP/1.1" 200 4557
WARNING 2026-01-04 23:16:33,180 base Session data corrupted
INFO 2026-01-04 23:16:33,182 log "GET /api/latest/ HTTP/1.1" 302 0
INFO 2026-01-04 23:16:33,187 log "GET /login/?next=/api/latest/ HTTP/1.1" 200 4557
WARNING 2026-01-04 23:17:33,185 base Session data corrupted
INFO 2026-01-04 23:17:33,186 log "GET /api/latest/ HTTP/1.1" 302 0
INFO 2026-01-04 23:17:33,192 log "GET /login/?next=/api/latest/ HTTP/1.1" 200 4557
WARNING 2026-01-04 23:18:33,181 base Session data corrupted
INFO 2026-01-04 23:18:33,183 log "GET /api/latest/ HTTP/1.1" 302 0
INFO 2026-01-04 23:18:33,188 log "GET /login/?next=/api/latest/ HTTP/1.1" 200 4557
WARNING 2026-01-04 23:19:33,167 base Session data corrupted
INFO 2026-01-04 23:19:33,169 log "GET /api/latest/ HTTP/1.1" 302 0
INFO 2026-01-04 23:19:33,179 log "GET /login/?next=/api/latest/ HTTP/1.1" 200 4557
INFO 2026-01-04 23:19:34,754 log "GET /login/ HTTP/1.1" 200 4557
INFO 2026-01-04 23:19:34,832 log "HEAD /login/ HTTP/1.1" 200 0
WARNING 2026-01-04 23:19:41,387 base Session data corrupted
INFO 2026-01-04 23:19:41,448 log "POST /login/ HTTP/1.1" 302 0
WARNING 2026-01-04 23:19:41,521 log Not Found: /dashboard/
WARNING 2026-01-04 23:19:41,523 log "GET /dashboard/ HTTP/1.1" 404 5989
WARNING 2026-01-04 23:19:41,607 log Not Found: /dashboard/
WARNING 2026-01-04 23:19:41,608 log "HEAD /dashboard/ HTTP/1.1" 404 0
WARNING 2026-01-04 23:19:41,626 log Not Found: /dashboard/
WARNING 2026-01-04 23:19:41,628 log "GET /dashboard/ HTTP/1.1" 404 5989
INFO 2026-01-04 23:20:03,705 log "GET /api/dashboard/ HTTP/1.1" 302 0
INFO 2026-01-04 23:20:03,791 log "GET /admin-dashboard/ HTTP/1.1" 200 16348
INFO 2026-01-04 23:20:03,932 log "HEAD /admin-dashboard/ HTTP/1.1" 200 0
INFO 2026-01-04 23:20:11,323 log "GET /admin-dashboard/ HTTP/1.1" 200 16348
INFO 2026-01-04 23:20:11,426 log "HEAD /admin-dashboard/ HTTP/1.1" 200 0
WARNING 2026-01-04 23:20:16,253 log Not Found: /dashboard/
WARNING 2026-01-04 23:20:16,255 log "GET /dashboard/ HTTP/1.1" 404 5989
INFO 2026-01-04 23:20:17,147 log "GET /login/ HTTP/1.1" 200 4557
INFO 2026-01-04 23:20:17,197 log "HEAD /login/ HTTP/1.1" 200 0
INFO 2026-01-04 23:20:19,904 log "GET /api/latest/ HTTP/1.1" 200 73
INFO 2026-01-04 23:20:22,403 log "GET /api/latest/ HTTP/1.1" 200 73
INFO 2026-01-04 23:20:23,469 log "GET /api/latest/ HTTP/1.1" 200 73
INFO 2026-01-04 23:20:25,658 log "GET /api/home/ HTTP/1.1" 200 12279
INFO 2026-01-04 23:20:25,741 log "GET /api/latest/ HTTP/1.1" 200 73
INFO 2026-01-04 23:20:25,750 log "HEAD /api/home/ HTTP/1.1" 200 0
INFO 2026-01-04 23:20:35,734 log "GET /api/latest/ HTTP/1.1" 200 73
INFO 2026-01-04 23:20:37,354 log "GET /login/ HTTP/1.1" 200 4557
INFO 2026-01-04 23:20:37,425 log "HEAD /login/ HTTP/1.1" 200 0
INFO 2026-01-04 23:20:43,729 log "POST /login/ HTTP/1.1" 302 0
WARNING 2026-01-04 23:20:43,746 log Not Found: /dashboard/
WARNING 2026-01-04 23:20:43,749 log "GET /dashboard/ HTTP/1.1" 404 5989
WARNING 2026-01-04 23:20:43,803 log Not Found: /dashboard/
WARNING 2026-01-04 23:20:43,804 log "HEAD /dashboard/ HTTP/1.1" 404 0
WARNING 2026-01-04 23:20:43,821 log Not Found: /dashboard/
WARNING 2026-01-04 23:20:43,823 log "GET /dashboard/ HTTP/1.1" 404 5989
INFO 2026-01-04 23:21:17,743 autoreload C:\Users\Utilisateur\Desktop\GI2026C\DHT\urls.py changed, reloading.
INFO 2026-01-04 23:21:21,352 autoreload Watching for file changes with StatReloader
INFO 2026-01-04 23:21:27,302 log "GET /login/ HTTP/1.1" 200 4557
INFO 2026-01-04 23:21:27,353 log "HEAD /login/ HTTP/1.1" 200 0
INFO 2026-01-04 23:21:32,346 log "POST /login/ HTTP/1.1" 302 0
WARNING 2026-01-04 23:21:32,363 log Not Found: /dashboard/
WARNING 2026-01-04 23:21:32,366 log "GET /dashboard/ HTTP/1.1" 404 5756
WARNING 2026-01-04 23:21:32,418 log Not Found: /dashboard/
WARNING 2026-01-04 23:21:32,420 log "HEAD /dashboard/ HTTP/1.1" 404 0
WARNING 2026-01-04 23:21:32,433 log Not Found: /dashboard/
WARNING 2026-01-04 23:21:32,435 log "GET /dashboard/ HTTP/1.1" 404 5756
INFO 2026-01-04 23:21:46,908 log "GET /api/dashboard/ HTTP/1.1" 302 0
INFO 2026-01-04 23:21:47,027 log "GET /api/operator/ HTTP/1.1" 200 22995
INFO 2026-01-04 23:21:47,183 log "HEAD /api/operator/ HTTP/1.1" 200 0
INFO 2026-01-04 23:21:57,893 log "GET /api/operator/?filter=month HTTP/1.1" 200 26468
INFO 2026-01-04 23:21:58,102 log "HEAD /api/operator/?filter=month HTTP/1.1" 200 0
INFO 2026-01-04 23:22:04,164 log "GET /api/home/ HTTP/1.1" 200 12279
INFO 2026-01-04 23:22:04,250 log "HEAD /api/home/ HTTP/1.1" 200 0
INFO 2026-01-04 23:22:04,263 log "GET /api/latest/ HTTP/1.1" 200 73
INFO 2026-01-04 23:22:06,519 log "GET /login/ HTTP/1.1" 200 4557
INFO 2026-01-04 23:22:06,597 log "HEAD /login/ HTTP/1.1" 200 0
INFO 2026-01-04 23:22:17,814 log "POST /login/ HTTP/1.1" 302 0
WARNING 2026-01-04 23:22:17,833 log Not Found: /dashboard/
WARNING 2026-01-04 23:22:17,834 log "GET /dashboard/ HTTP/1.1" 404 5756
WARNING 2026-01-04 23:22:17,911 log Not Found: /dashboard/
WARNING 2026-01-04 23:22:17,912 log "HEAD /dashboard/ HTTP/1.1" 404 0
WARNING 2026-01-04 23:22:17,935 log Not Found: /dashboard/
WARNING 2026-01-04 23:22:17,937 log "GET /dashboard/ HTTP/1.1" 404 5756
INFO 2026-01-04 23:22:30,619 log "GET /api/dashboard/ HTTP/1.1" 302 0
INFO 2026-01-04 23:22:30,664 log "GET /api/operator/ HTTP/1.1" 200 22995
INFO 2026-01-04 23:22:30,787 log "HEAD /api/operator/ HTTP/1.1" 200 0
INFO 2026-01-04 23:22:43,976 log "GET /api/home/ HTTP/1.1" 200 12279
INFO 2026-01-04 23:22:44,078 log "HEAD /api/home/ HTTP/1.1" 200 0
INFO 2026-01-04 23:22:44,091 log "GET /api/latest/ HTTP/1.1" 200 73
INFO 2026-01-04 23:22:46,183 log "GET /api/latest/ HTTP/1.1" 200 73
INFO 2026-01-04 23:22:54,085 log "GET /api/latest/ HTTP/1.1" 200 73
INFO 2026-01-04 23:23:03,236 log "GET /login/ HTTP/1.1" 200 4557
INFO 2026-01-04 23:23:03,312 log "HEAD /login/ HTTP/1.1" 200 0
INFO 2026-01-04 23:23:11,028 log "POST /login/ HTTP/1.1" 302 0
WARNING 2026-01-04 23:23:11,050 log Not Found: /dashboard/
WARNING 2026-01-04 23:23:11,052 log "GET /dashboard/ HTTP/1.1" 404 5756
WARNING 2026-01-04 23:23:11,103 log Not Found: /dashboard/
WARNING 2026-01-04 23:23:11,105 log "HEAD /dashboard/ HTTP/1.1" 404 0
WARNING 2026-01-04 23:23:11,124 log Not Found: /dashboard/
WARNING 2026-01-04 23:23:11,126 log "GET /dashboard/ HTTP/1.1" 404 5756
INFO 2026-01-04 23:23:49,791 autoreload Watching for file changes with StatReloader
INFO 2026-01-04 23:23:52,204 log "GET /login/ HTTP/1.1" 200 4557
INFO 2026-01-04 23:23:52,264 log "HEAD /login/ HTTP/1.1" 200 0
INFO 2026-01-04 23:23:54,201 log "GET /api/latest/ HTTP/1.1" 200 73
INFO 2026-01-04 23:23:55,777 log "GET /login/ HTTP/1.1" 200 4557
INFO 2026-01-04 23:23:55,850 log "HEAD /login/ HTTP/1.1" 200 0
INFO 2026-01-04 23:24:01,968 log "POST /login/ HTTP/1.1" 302 0
WARNING 2026-01-04 23:24:01,983 log Not Found: /dashboard/
WARNING 2026-01-04 23:24:01,985 log "GET /dashboard/ HTTP/1.1" 404 5756
WARNING 2026-01-04 23:24:02,052 log Not Found: /dashboard/
WARNING 2026-01-04 23:24:02,054 log "HEAD /dashboard/ HTTP/1.1" 404 0
WARNING 2026-01-04 23:24:02,071 log Not Found: /dashboard/
WARNING 2026-01-04 23:24:02,072 log "GET /dashboard/ HTTP/1.1" 404 5756
INFO 2026-01-04 23:29:57,952 autoreload C:\Users\Utilisateur\Desktop\GI2026C\projet\settings.py changed, reloading.
INFO 2026-01-04 23:29:59,670 autoreload Watching for file changes with StatReloader
INFO 2026-01-04 23:30:02,344 log "GET /login/ HTTP/1.1" 200 4557
INFO 2026-01-04 23:30:02,392 log "HEAD /login/ HTTP/1.1" 200 0
INFO 2026-01-04 23:30:07,209 log "POST /login/ HTTP/1.1" 302 0
INFO 2026-01-04 23:30:07,224 log "GET /api/dashboard/ HTTP/1.1" 302 0
INFO 2026-01-04 23:30:07,329 log "GET /admin-dashboard/ HTTP/1.1" 200 16348
INFO 2026-01-04 23:30:07,453 log "HEAD /admin-dashboard/ HTTP/1.1" 200 0
INFO 2026-01-04 23:30:22,754 log "GET /api/operator/ HTTP/1.1" 200 22997
INFO 2026-01-04 23:30:22,918 log "HEAD /api/operator/ HTTP/1.1" 200 0
INFO 2026-01-04 23:30:32,935 log "GET /system-logs/ HTTP/1.1" 200 28334
INFO 2026-01-04 23:30:33,043 log "HEAD /system-logs/ HTTP/1.1" 200 0
INFO 2026-01-04 23:30:39,832 log "GET /alert-history/ HTTP/1.1" 200 82348
INFO 2026-01-04 23:30:40,040 log "HEAD /alert-history/ HTTP/1.1" 200 0
INFO 2026-01-04 23:30:47,336 log "GET /system-logs/ HTTP/1.1" 200 28334
INFO 2026-01-04 23:30:47,434 log "HEAD /system-logs/ HTTP/1.1" 200 0
INFO 2026-01-04 23:30:52,629 log "GET /alert-history/ HTTP/1.1" 200 82348
INFO 2026-01-04 23:30:52,800 log "HEAD /alert-history/ HTTP/1.1" 200 0
INFO 2026-01-04 23:30:56,694 log "GET /system-logs/ HTTP/1.1" 200 28334
INFO 2026-01-04 23:30:56,827 log "HEAD /system-logs/ HTTP/1.1" 200 0
INFO 2026-01-04 23:30:59,309 log "GET /admin-dashboard/ HTTP/1.1" 200 16348
INFO 2026-01-04 23:30:59,426 log "HEAD /admin-dashboard/ HTTP/1.1" 200 0
INFO 2026-01-04 23:31:01,287 log "GET /api/home/ HTTP/1.1" 200 12279
INFO 2026-01-04 23:31:01,374 log "GET /api/latest/ HTTP/1.1" 200 73
INFO 2026-01-04 23:31:01,382 log "HEAD /api/home/ HTTP/1.1" 200 0
INFO 2026-01-04 23:31:03,642 log "GET /api/latest/ HTTP/1.1" 200 73
INFO 2026-01-04 23:31:10,589 log "GET /admin/DHT/dht11/add/ HTTP/1.1" 200 9798
INFO 2026-01-04 23:31:10,626 log "GET /static/admin/css/forms.css HTTP/1.1" 304 0
INFO 2026-01-04 23:31:10,641 log "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 304 0
INFO 2026-01-04 23:31:10,643 log "GET /static/admin/css/widgets.css HTTP/1.1" 304 0
INFO 2026-01-04 23:31:10,651 log "GET /static/admin/js/change_form.js HTTP/1.1" 304 0
INFO 2026-01-04 23:31:10,729 log "GET /admin/jsi18n/ HTTP/1.1" 200 8634
INFO 2026-01-04 23:31:10,841 log "HEAD /admin/DHT/dht11/add/ HTTP/1.1" 200 0
INFO 2026-01-04 23:31:12,194 log "GET /api/latest/ HTTP/1.1" 200 73
INFO 2026-01-04 23:31:19,121 log "POST /admin/DHT/dht11/add/ HTTP/1.1" 302 0
INFO 2026-01-04 23:31:19,484 log "GET /admin/DHT/dht11/ HTTP/1.1" 200 45368
INFO 2026-01-04 23:31:19,533 log "GET /admin/jsi18n/ HTTP/1.1" 200 8634
INFO 2026-01-04 23:31:19,563 log "GET /static/admin/img/icon-yes.svg HTTP/1.1" 304 0
INFO 2026-01-04 23:31:19,699 log "HEAD /admin/DHT/dht11/ HTTP/1.1" 200 0
INFO 2026-01-04 23:31:21,363 log "GET /api/latest/ HTTP/1.1" 200 73
INFO 2026-01-04 23:31:24,584 log "GET /api/home/ HTTP/1.1" 200 12279
INFO 2026-01-04 23:31:24,667 log "HEAD /api/home/ HTTP/1.1" 200 0
INFO 2026-01-04 23:31:24,679 log "GET /api/latest/ HTTP/1.1" 200 73
INFO 2026-01-04 23:31:28,298 log "GET /login/ HTTP/1.1" 200 4557
INFO 2026-01-04 23:31:28,381 log "HEAD /login/ HTTP/1.1" 200 0
INFO 2026-01-04 23:31:35,813 log "POST /login/ HTTP/1.1" 302 0
INFO 2026-01-04 23:31:35,827 log "GET /api/dashboard/ HTTP/1.1" 302 0
INFO 2026-01-04 23:31:35,875 log "GET /admin-dashboard/ HTTP/1.1" 200 16440
INFO 2026-01-04 23:31:35,997 log "HEAD /admin-dashboard/ HTTP/1.1" 200 0
INFO 2026-01-04 23:31:40,320 signals Nouvel incident créé #198, envoi d'email...
INFO 2026-01-04 23:31:44,367 email_notifications Email alert sent to ['fatimazohra.hakkou@gmail.com', 'tagmoutifatimazahra08@gmail.com'] - Temp: 0.0°C
INFO 2026-01-04 23:31:48,109 email_notifications Incident creation email sent for incident #198
INFO 2026-01-04 23:31:48,110 signals Emails envoyés pour l'incident #198
INFO 2026-01-04 23:31:48,142 email_notifications Thread email démarré pour température: 0.0°C
INFO 2026-01-04 23:31:48,144 email_notifications Thread email démarré pour incident #198
INFO 2026-01-04 23:31:48,181 log "GET /api/operator/ HTTP/1.1" 200 26767
INFO 2026-01-04 23:31:48,487 log "HEAD /api/operator/ HTTP/1.1" 200 0
INFO 2026-01-04 23:31:51,029 email_notifications Email alert sent to ['fatimazohra.hakkou@gmail.com', 'tagmoutifatimazahra08@gmail.com'] - Temp: 0.0°C
INFO 2026-01-04 23:31:51,936 email_notifications Incident creation email sent for incident #198
INFO 2026-01-04 23:32:12,692 log "GET /api/operator/?filter=month HTTP/1.1" 200 30215
INFO 2026-01-04 23:32:12,917 log "HEAD /api/operator/?filter=month HTTP/1.1" 200 0
INFO 2026-01-04 23:32:32,130 log "GET /admin-dashboard/ HTTP/1.1" 200 19913
INFO 2026-01-04 23:32:32,230 log "HEAD /admin-dashboard/ HTTP/1.1" 200 0
INFO 2026-01-04 23:32:42,543 log "GET /api/home/ HTTP/1.1" 200 12279
INFO 2026-01-04 23:32:42,649 log "HEAD /api/home/ HTTP/1.1" 200 0
INFO 2026-01-04 23:32:42,658 log "GET /api/latest/ HTTP/1.1" 200 73
INFO 2026-01-04 23:32:44,596 log "GET /login/ HTTP/1.1" 200 4557
INFO 2026-01-04 23:32:44,682 log "HEAD /login/ HTTP/1.1" 200 0
INFO 2026-01-04 23:32:53,451 log "POST /login/ HTTP/1.1" 302 0
INFO 2026-01-04 23:32:53,464 log "GET /api/dashboard/ HTTP/1.1" 302 0
INFO 2026-01-04 23:32:53,513 log "GET /api/operator/ HTTP/1.1" 200 26765
INFO 2026-01-04 23:32:53,706 log "HEAD /api/operator/ HTTP/1.1" 200 0
INFO 2026-01-04 23:33:11,271 email_notifications Incident resolution email sent for incident #198
INFO 2026-01-04 23:33:11,304 log "POST /api/operator/ HTTP/1.1" 302 0
INFO 2026-01-04 23:33:11,345 log "GET /api/operator/?filter=today HTTP/1.1" 200 23048
INFO 2026-01-04 23:33:11,532 log "HEAD /api/operator/?filter=today HTTP/1.1" 200 0
INFO 2026-01-04 23:33:18,254 log "GET /api/home/ HTTP/1.1" 200 12279
INFO 2026-01-04 23:33:18,310 log "GET /api/latest/ HTTP/1.1" 200 73
INFO 2026-01-04 23:33:18,318 log "HEAD /api/home/ HTTP/1.1" 200 0
INFO 2026-01-04 23:33:19,762 log "GET /login/ HTTP/1.1" 200 4557
INFO 2026-01-04 23:33:19,838 log "HEAD /login/ HTTP/1.1" 200 0
INFO 2026-01-04 23:33:26,751 log "POST /login/ HTTP/1.1" 302 0
INFO 2026-01-04 23:33:26,766 log "GET /api/dashboard/ HTTP/1.1" 302 0
INFO 2026-01-04 23:33:26,890 log "GET /admin-dashboard/ HTTP/1.1" 200 16440
INFO 2026-01-04 23:33:27,007 log "HEAD /admin-dashboard/ HTTP/1.1" 200 0
INFO 2026-01-04 23:33:39,548 log "GET /admin/DHT/dht11/add/ HTTP/1.1" 200 9798
INFO 2026-01-04 23:33:39,594 log "GET /admin/jsi18n/ HTTP/1.1" 200 8634
INFO 2026-01-04 23:33:39,660 log "HEAD /admin/DHT/dht11/add/ HTTP/1.1" 200 0
INFO 2026-01-04 23:33:46,478 log "POST /admin/DHT/dht11/add/ HTTP/1.1" 302 0
INFO 2026-01-04 23:33:46,566 log "GET /admin/DHT/dht11/ HTTP/1.1" 200 45368
INFO 2026-01-04 23:33:46,616 log "GET /admin/jsi18n/ HTTP/1.1" 200 8634
INFO 2026-01-04 23:33:46,799 log "HEAD /admin/DHT/dht11/ HTTP/1.1" 200 0
INFO 2026-01-04 23:33:50,501 log "GET /admin-dashboard/ HTTP/1.1" 200 16348
INFO 2026-01-04 23:33:50,615 log "HEAD /admin-dashboard/ HTTP/1.1" 200 0
INFO 2026-01-04 23:33:57,474 log "GET /alert-history/ HTTP/1.1" 200 82755
INFO 2026-01-04 23:33:57,625 log "HEAD /alert-history/ HTTP/1.1" 200 0
INFO 2026-01-04 23:34:05,331 log "GET /alert-history/ HTTP/1.1" 200 82755
INFO 2026-01-04 23:34:05,467 log "HEAD /alert-history/ HTTP/1.1" 200 0
INFO 2026-01-04 23:34:06,643 log "GET /alert-history/ HTTP/1.1" 200 82755
